COUNTRY	Country	SEX	Sex	AGE	Age	EMPSTAT	Employment status	JOBTYPE	Job type	TIME	Time	Value
AUS	Australia	MEN	Men	6599	65+	TE	Total employment	FT	Full-time employment	2011	2011	45.68297693
AUS	Australia	MEN	Men	6599	65+	TE	Total employment	FT	Full-time employment	2012	2012	45.17952343
AUS	Australia	MEN	Men	6599	65+	TE	Total employment	FT	Full-time employment	2013	2013	45.02534617
AUS	Australia	MEN	Men	6599	65+	TE	Total employment	FT	Full-time employment	2014	2014	44.7886438
AUS	Australia	MEN	Men	6599	65+	TE	Total employment	PT	Part-time employment	2010	2010	14.55144529
AUS	Australia	MEN	Men	6599	65+	TE	Total employment	PT	Part-time employment	2011	2011	14.27289058
AUS	Australia	MEN	Men	6599	65+	TE	Total employment	PT	Part-time employment	2012	2012	14.49785909
AUS	Australia	MEN	Men	6599	65+	TE	Total employment	PT	Part-time employment	2013	2013	14.31074194
AUS	Australia	MEN	Men	6599	65+	TE	Total employment	PT	Part-time employment	2014	2014	14.43238539
AUS	Australia	MEN	Men	6599	65+	TE	Total employment	TED	Total declared employment	2010	2010	33.82278291
AUS	Australia	MEN	Men	6599	65+	TE	Total employment	TED	Total declared employment	2011	2011	33.25040051
AUS	Australia	MEN	Men	6599	65+	TE	Total employment	TED	Total declared employment	2012	2012	33.4494073
AUS	Australia	MEN	Men	6599	65+	TE	Total employment	TED	Total declared employment	2013	2013	32.65737336
AUS	Australia	MEN	Men	6599	65+	TE	Total employment	TED	Total declared employment	2014	2014	32.21231483
AUS	Australia	MEN	Men	900000	Total	DE	Dependent employment	FT	Full-time employment	2010	2010	44.00436988
AUS	Australia	MEN	Men	900000	Total	DE	Dependent employment	FT	Full-time employment	2011	2011	44.07155419
AUS	Australia	MEN	Men	900000	Total	DE	Dependent employment	FT	Full-time employment	2012	2012	44.16450241
AUS	Australia	MEN	Men	900000	Total	DE	Dependent employment	FT	Full-time employment	2013	2013	44.06901641
AUS	Australia	MEN	Men	900000	Total	DE	Dependent employment	FT	Full-time employment	2014	2014	43.85319491
AUS	Australia	MEN	Men	900000	Total	DE	Dependent employment	PT	Part-time employment	2010	2010	15.53186817
AUS	Australia	MEN	Men	900000	Total	DE	Dependent employment	PT	Part-time employment	2011	2011	15.50479499
AUS	Australia	MEN	Men	900000	Total	DE	Dependent employment	PT	Part-time employment	2012	2012	15.63617059
AUS	Australia	MEN	Men	900000	Total	DE	Dependent employment	PT	Part-time employment	2013	2013	15.63249663
AUS	Australia	MEN	Men	900000	Total	DE	Dependent employment	PT	Part-time employment	2014	2014	15.68826701
AUS	Australia	MEN	Men	900000	Total	DE	Dependent employment	TED	Total declared employment	2010	2010	40.33102418
AUS	Australia	MEN	Men	900000	Total	DE	Dependent employment	TED	Total declared employment	2011	2011	40.48699424
AUS	Australia	MEN	Men	900000	Total	DE	Dependent employment	TED	Total declared employment	2012	2012	40.65425058
AUS	Australia	MEN	Men	900000	Total	DE	Dependent employment	TED	Total declared employment	2013	2013	40.41005892
AUS	Australia	MEN	Men	900000	Total	DE	Dependent employment	TED	Total declared employment	2014	2014	40.1297343
AUS	Australia	MEN	Men	900000	Total	TE	Total employment	FT	Full-time employment	2010	2010	44.60835402
AUS	Australia	MEN	Men	900000	Total	TE	Total employment	FT	Full-time employment	2011	2011	44.59369826
AUS	Australia	MEN	Men	900000	Total	TE	Total employment	FT	Full-time employment	2012	2012	44.61787598
AUS	Australia	MEN	Men	900000	Total	TE	Total employment	FT	Full-time employment	2013	2013	44.52090179
AUS	Australia	MEN	Men	900000	Total	TE	Total employment	FT	Full-time employment	2014	2014	44.29008733
AUS	Australia	MEN	Men	900000	Total	TE	Total employment	PT	Part-time employment	2010	2010	15.61480916
AUS	Australia	MEN	Men	900000	Total	TE	Total employment	PT	Part-time employment	2011	2011	15.57817405
AUS	Australia	MEN	Men	900000	Total	TE	Total employment	PT	Part-time employment	2012	2012	15.6909206
AUS	Australia	MEN	Men	900000	Total	TE	Total employment	PT	Part-time employment	2013	2013	15.7347817
AUS	Australia	MEN	Men	900000	Total	TE	Total employment	PT	Part-time employment	2014	2014	15.78765317
AUS	Australia	MEN	Men	900000	Total	TE	Total employment	TED	Total declared employment	2010	2010	40.70483271
AUS	Australia	MEN	Men	900000	Total	TE	Total employment	TED	Total declared employment	2011	2011	40.7617736
AUS	Australia	MEN	Men	900000	Total	TE	Total employment	TED	Total declared employment	2012	2012	40.83608278
AUS	Australia	MEN	Men	900000	Total	TE	Total employment	TED	Total declared employment	2013	2013	40.59560628
AUS	Australia	MEN	Men	900000	Total	TE	Total employment	TED	Total declared employment	2014	2014	40.30388298
AUS	Australia	WOMEN	Women	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2010	2010	39.20103851
AUS	Australia	WOMEN	Women	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2011	2011	38.94394846
AUS	Australia	WOMEN	Women	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2012	2012	38.98705227
AUS	Australia	WOMEN	Women	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2013	2013	38.84930671
AUS	Australia	WOMEN	Women	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2014	2014	38.32437286
AUS	Australia	WOMEN	Women	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2010	2010	13.63570757
AUS	Australia	WOMEN	Women	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2011	2011	13.72549109
AUS	Australia	WOMEN	Women	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2012	2012	13.53881758
AUS	Australia	WOMEN	Women	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2013	2013	13.68741898
AUS	Australia	WOMEN	Women	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2014	2014	13.70452136
AUS	Australia	WOMEN	Women	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2010	2010	26.00307847
AUS	Australia	WOMEN	Women	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2011	2011	25.80718503
AUS	Australia	WOMEN	Women	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2012	2012	25.65189811
AUS	Australia	WOMEN	Women	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2013	2013	24.96958199
AUS	Australia	WOMEN	Women	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2014	2014	24.74346867
AUS	Australia	WOMEN	Women	1524	15 to 24	TE	Total employment	FT	Full-time employment	2010	2010	39.25717595
AUS	Australia	WOMEN	Women	1524	15 to 24	TE	Total employment	FT	Full-time employment	2011	2011	39.02621721
AUS	Australia	WOMEN	Women	1524	15 to 24	TE	Total employment	FT	Full-time employment	2012	2012	39.0088734
AUS	Australia	WOMEN	Women	1524	15 to 24	TE	Total employment	FT	Full-time employment	2013	2013	38.92652832
AUS	Australia	WOMEN	Women	1524	15 to 24	TE	Total employment	FT	Full-time employment	2014	2014	38.40104254
AUS	Australia	WOMEN	Women	1524	15 to 24	TE	Total employment	PT	Part-time employment	2010	2010	13.58398623
AUS	Australia	WOMEN	Women	1524	15 to 24	TE	Total employment	PT	Part-time employment	2011	2011	13.69428262
AUS	Australia	WOMEN	Women	1524	15 to 24	TE	Total employment	PT	Part-time employment	2012	2012	13.5184544
AUS	Australia	WOMEN	Women	1524	15 to 24	TE	Total employment	PT	Part-time employment	2013	2013	13.65559639
AUS	Australia	WOMEN	Women	1524	15 to 24	TE	Total employment	PT	Part-time employment	2014	2014	13.661874
AUS	Australia	WOMEN	Women	1524	15 to 24	TE	Total employment	TED	Total declared employment	2010	2010	25.97611965
AUS	Australia	WOMEN	Women	1524	15 to 24	TE	Total employment	TED	Total declared employment	2011	2011	25.82455056
AUS	Australia	WOMEN	Women	1524	15 to 24	TE	Total employment	TED	Total declared employment	2012	2012	25.62618851
AUS	Australia	WOMEN	Women	1524	15 to 24	TE	Total employment	TED	Total declared employment	2013	2013	24.96394559
AUS	Australia	WOMEN	Women	1524	15 to 24	TE	Total employment	TED	Total declared employment	2014	2014	24.73524861
AUS	Australia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2010	2010	39.978757
AUS	Australia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2011	2011	39.92987514
AUS	Australia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2012	2012	39.89714163
AUS	Australia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2013	2013	39.89469971
AUS	Australia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2014	2014	39.78403795
AUS	Australia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2010	2010	18.17762378
AUS	Australia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2011	2011	18.21122104
AUS	Australia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2012	2012	18.41575232
AUS	Australia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2013	2013	18.40081334
AUS	Australia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2014	2014	18.40455618
AUS	Australia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2010	2010	32.86587407
AUS	Australia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2011	2011	32.91460119
AUS	Australia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2012	2012	33.02045028
AUS	Australia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2013	2013	33.14833098
AUS	Australia	WOMEN	Women	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2014	2014	33.07377157
AUS	Australia	WOMEN	Women	2554	25 to 54	TE	Total employment	FT	Full-time employment	2010	2010	40.35303846
AUS	Australia	WOMEN	Women	2554	25 to 54	TE	Total employment	FT	Full-time employment	2011	2011	40.2770794
AUS	Australia	WOMEN	Women	2554	25 to 54	TE	Total employment	FT	Full-time employment	2012	2012	40.21328667
AUS	Australia	WOMEN	Women	2554	25 to 54	TE	Total employment	FT	Full-time employment	2013	2013	40.17013651
AUS	Australia	WOMEN	Women	2554	25 to 54	TE	Total employment	FT	Full-time employment	2014	2014	40.03269127
AUS	Australia	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2010	2010	17.6908361
AUS	Australia	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2011	2011	17.75453905
AUS	Australia	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2012	2012	17.90100961
AUS	Australia	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2013	2013	17.95145814
AUS	Australia	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2014	2014	17.97051012
AUS	Australia	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2010	2010	32.6210058
AUS	Australia	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2011	2011	32.68518209
AUS	Australia	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2012	2012	32.71003732
AUS	Australia	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2013	2013	32.88663737
AUS	Australia	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2014	2014	32.79169971
AUS	Australia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2010	2010	39.63557184
AUS	Australia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2011	2011	39.80475784
AUS	Australia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2012	2012	39.94741074
AUS	Australia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2013	2013	39.73953392
AUS	Australia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2014	2014	39.38720733
AUS	Australia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2010	2010	17.47689687
AUS	Australia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2011	2011	17.58765528
AUS	Australia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2012	2012	17.81428552
AUS	Australia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2013	2013	17.75630125
AUS	Australia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2014	2014	18.06630896
AUS	Australia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2010	2010	31.3221498
AUS	Australia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2011	2011	31.40832791
AUS	Australia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2012	2012	31.88607659
AUS	Australia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2013	2013	31.65106805
AUS	Australia	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2014	2014	31.4584882
AUS	Australia	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2010	2010	40.3002997
AUS	Australia	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2011	2011	40.25955964
AUS	Australia	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2012	2012	40.51406548
AUS	Australia	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2013	2013	40.36918175
AUS	Australia	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2014	2014	39.8728507
AUS	Australia	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2010	2010	16.79363402
AUS	Australia	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2011	2011	16.84287822
AUS	Australia	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2012	2012	17.19727896
AUS	Australia	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2013	2013	17.07589673
AUS	Australia	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2014	2014	17.46876726
AUS	Australia	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2010	2010	30.98854674
AUS	Australia	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2011	2011	30.9701563
AUS	Australia	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2012	2012	31.62027287
AUS	Australia	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2013	2013	31.33444632
AUS	Australia	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2014	2014	31.1196841
AUS	Australia	WOMEN	Women	6599	65+	DE	Dependent employment	FT	Full-time employment	2010	2010	39.45196936
AUS	Australia	WOMEN	Women	6599	65+	DE	Dependent employment	FT	Full-time employment	2011	2011	39.43473055
AUS	Australia	WOMEN	Women	6599	65+	DE	Dependent employment	FT	Full-time employment	2012	2012	39.96641864
AUS	Australia	WOMEN	Women	6599	65+	DE	Dependent employment	FT	Full-time employment	2013	2013	40.03700429
AUS	Australia	WOMEN	Women	6599	65+	DE	Dependent employment	FT	Full-time employment	2014	2014	39.987254
AUS	Australia	WOMEN	Women	6599	65+	DE	Dependent employment	PT	Part-time employment	2010	2010	13.82652228
AUS	Australia	WOMEN	Women	6599	65+	DE	Dependent employment	PT	Part-time employment	2011	2011	14.59487164
AUS	Australia	WOMEN	Women	6599	65+	DE	Dependent employment	PT	Part-time employment	2012	2012	14.53935252
AUS	Australia	WOMEN	Women	6599	65+	DE	Dependent employment	PT	Part-time employment	2013	2013	14.03773549
AUS	Australia	WOMEN	Women	6599	65+	DE	Dependent employment	PT	Part-time employment	2014	2014	14.57842348
AUS	Australia	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2010	2010	24.38710205
AUS	Australia	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2011	2011	24.45992848
AUS	Australia	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2012	2012	24.87472229
AUS	Australia	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2013	2013	24.86678865
AUS	Australia	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2014	2014	23.74447368
AUS	Australia	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2010	2010	41.07490843
AUS	Australia	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2011	2011	41.53758503
AUS	Australia	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2012	2012	40.67564834
AUS	Australia	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2013	2013	41.17970772
AUS	Australia	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2014	2014	40.8115015
AUS	Australia	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2010	2010	13.29623303
AUS	Australia	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2011	2011	13.83776802
AUS	Australia	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2012	2012	13.66871897
AUS	Australia	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2013	2013	13.35477015
AUS	Australia	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2014	2014	13.91643022
